case_label,path,strain_percent,k1_centered,k2_centered,k3_centered,omega3_reduced,num_occupied,slice_mode
00_Optimized_Structure,a,0.0,0.09697713000000002,-0.1282062518749999,0.0,-2.950760609888669,56,fixed_k3
00_Optimized_Structure,a,0.0,0.10085575400000002,-0.1282062518749999,0.0,-3.629156595183078,56,fixed_k3
00_Optimized_Structure,a,0.0,0.10473437800000002,-0.1282062518749999,0.0,-4.482746225722783,56,fixed_k3
00_Optimized_Structure,a,0.0,0.10861300200000001,-0.1282062518749999,0.0,-6.0945812237340995,56,fixed_k3
00_Optimized_Structure,a,0.0,0.11249162600000001,-0.1282062518749999,0.0,-10.187295777004682,56,fixed_k3
00_Optimized_Structure,a,0.0,0.11637025000000001,-0.1282062518749999,0.0,-20.7751824048668,56,fixed_k3
00_Optimized_Structure,a,0.0,0.120248874,-0.1282062518749999,0.0,-42.157566527836245,56,fixed_k3
00_Optimized_Structure,a,0.0,0.124127498,-0.1282062518749999,0.0,-66.2481014062493,56,fixed_k3
00_Optimized_Structure,a,0.0,0.128006122,-0.1282062518749999,0.0,-71.95393552521813,56,fixed_k3
00_Optimized_Structure,a,0.0,0.131884746,-0.1282062518749999,0.0,-55.781422655610044,56,fixed_k3
00_Optimized_Structure,a,0.0,0.13576337,-0.1282062518749999,0.0,-34.75354814002432,56,fixed_k3
00_Optimized_Structure,a,0.0,0.139641994,-0.1282062518749999,0.0,-20.326153839986965,56,fixed_k3
00_Optimized_Structure,a,0.0,0.143520618,-0.1282062518749999,0.0,-12.664702389311909,56,fixed_k3
00_Optimized_Structure,a,0.0,0.14739924199999999,-0.1282062518749999,0.0,-8.903706168405787,56,fixed_k3
00_Optimized_Structure,a,0.0,0.15127786599999998,-0.1282062518749999,0.0,-7.014816049602402,56,fixed_k3
00_Optimized_Structure,a,0.0,0.15515649,-0.1282062518749999,0.0,-5.996808749650009,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.1551334299999998,-0.1249196137499999,0.0,-13.1988105266705,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.1512548059999998,-0.1249196137499999,0.0,-14.185450837467727,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.1473761819999998,-0.1249196137499999,0.0,-15.869073625628488,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.1434975579999998,-0.1249196137499999,0.0,-19.089609594727534,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.1396189339999998,-0.1249196137499999,0.0,-25.680919131683428,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.1357403099999998,-0.1249196137499999,0.0,-38.98315128612191,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.1318616859999998,-0.1249196137499999,0.0,-61.12427135492559,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.12798306199999981,-0.1249196137499999,0.0,-80.18474669003977,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.12410443799999982,-0.1249196137499999,0.0,-69.94151940744992,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.12022581399999982,-0.1249196137499999,0.0,-37.86556058857305,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.11634718999999982,-0.1249196137499999,0.0,-15.291444163880879,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.11246856599999983,-0.1249196137499999,0.0,-6.596566273571159,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.10858994199999983,-0.1249196137499999,0.0,-4.118325935035643,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.10471131799999983,-0.1249196137499999,0.0,-3.6975435991773846,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.10083269399999983,-0.1249196137499999,0.0,-3.9046953526412973,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.09695406999999984,-0.1249196137499999,0.0,-4.252830816647258,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.09307544599999984,-0.1249196137499999,0.0,-4.546675589800511,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.08919682199999984,-0.1249196137499999,0.0,-4.697043856214748,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.08531819799999985,-0.1249196137499999,0.0,-4.672417890701019,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.08143957399999985,-0.1249196137499999,0.0,-4.482526608213769,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.07756094999999985,-0.1249196137499999,0.0,-4.163954042873725,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.07368232599999985,-0.1249196137499999,0.0,-3.764140953467713,56,fixed_k3
